1001;models/grass.obj;textures/grass01.png;0.000000;0.000000;0.000000;90.000000;0.000000;0.000000;1.000000;
1002;models/qube.obj;textures/texture.jpg;-4.810236;-6.362103;0.000000;0.000000;0.000000;44.909237;0.258797;
1003;models/qube.obj;textures/texture.jpg;7.769493;-7.558001;0.000000;0.000000;0.000000;16.905333;0.258797;
1004;models/qube.obj;textures/texture.jpg;-7.943083;-2.944701;0.000000;0.000000;0.000000;328.377563;0.258797;
1005;models/qube.obj;textures/texture.jpg;-1.825160;-1.209907;0.000000;0.000000;0.000000;339.673370;0.258797;
1006;models/qube.obj;textures/texture.jpg;6.069307;0.616077;0.000000;0.000000;0.000000;302.312897;0.258797;
1007;models/qube.obj;textures/texture.jpg;3.483596;-1.841640;0.000000;0.000000;0.000000;93.039581;0.258797;
1008;models/qube.obj;textures/texture.jpg;-8.921995;0.460616;0.000000;0.000000;0.000000;342.773956;0.258797;
1009;models/qube.obj;textures/texture.jpg;-1.823512;-4.660268;0.000000;0.000000;0.000000;210.215561;0.258797;
1010;models/qube.obj;textures/texture.jpg;-4.407575;3.312204;0.000000;0.000000;0.000000;339.355621;0.258797;
